id,age.16.25,age.26.39,age.40.64,age.65.,gender.female,gender.male,race.majority,race.minority,driving_experience.0.9y,driving_experience.10.19y,driving_experience.20.29y,driving_experience.30y.,education.high.school,education.none,education.university,income.middle.class,income.poverty,income.upper.class,income.working.class,credit_score,vehicle_ownership,vehicle_year.after.2015,vehicle_year.before.2015,married,children,postal_code,annual_mileage,vehicle_type.sedan,vehicle_type.sports.car,speeding_violations,duis,past_accidents,outcome
515470,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0.346819288083787,0,0,1,1,1,10238,7000,1,0,0,0,0,1
905593,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0.669939282166911,1,0,1,1,0,10238,9000,1,0,0,0,1,1
671866,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0.278468493047675,0,0,1,0,1,10238,9000,1,0,0,0,0,1
487116,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0.314059486621871,0,0,1,0,0,32765,13000,1,0,0,0,0,1
878584,0,1,1,1,0,1,1,0,1,0,0,0,0,1,1,0,0,1,0,0.583175854592375,0,1,0,1,1,32765,12000,1,0,0,0,0,1
769065,1,0,1,1,1,0,1,0,1,0,0,0,0,1,1,1,0,1,1,0.515200664340767,1,1,0,1,0,10238,14000,1,0,0,0,0,1
964147,1,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,0,0.311669252726324,0,0,1,0,1,32765,10000,1,0,0,0,0,1
871213,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0.278670874208542,0,0,1,1,0,32765,12000,1,0,0,0,0,1
883553,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0.474837707471481,1,0,1,0,0,92101,15000,1,0,0,1,0,1
267400,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0.465152604985418,1,0,1,1,0,10238,16000,1,0,0,0,0,1
837522,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0.242235369634891,0,0,1,0,1,10238,11000,1,0,0,0,0,1
162129,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.618629149420165,1,0,1,0,1,32765,11000,1,0,0,0,0,1
539433,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0.602637204295479,1,1,0,0,1,10238,15000,1,0,0,0,0,1
93567,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0.41195052033438,0,0,1,0,0,21217,12000,1,0,0,0,0,1
27809,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0.546236002257259,0,0,1,1,1,32765,12000,0,1,0,0,0,1
607386,0,1,0,1,0,1,0,1,1,0,0,1,1,0,0,0,0,1,0,0.548662801420679,0,0,1,0,0,10238,12000,1,0,0,0,0,1
305793,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0.475565849261075,0,0,1,0,1,32765,14000,1,0,2,0,1,1
961840,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0.28088071569823,0,0,1,0,1,32765,13000,1,0,0,0,0,1
385088,0,1,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0.426426343847004,0,0,1,0,1,32765,8000,1,0,3,0,2,1
698383,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0.649629407689253,1,0,1,1,0,92101,12000,1,0,0,0,0,1
529364,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0.489664256918917,0,0,1,0,1,10238,15000,1,0,0,0,0,1
324572,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0.277768189338876,0,1,0,0,0,21217,13000,1,0,0,0,0,1
351356,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0.471185842579167,0,0,1,0,0,10238,15000,1,0,0,0,1,1
580931,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0.392475130472738,1,0,1,0,1,32765,12000,1,0,0,0,0,1
286,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,1,0,1,0,0.454499926945146,0,0,1,1,0,32765,10000,1,0,1,0,1,1
832892,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0.519774476693717,1,0,1,0,0,10238,16000,1,0,0,0,0,1
287995,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0.506033188808739,0,0,1,1,1,10238,12000,1,0,0,0,0,1
247706,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0.345682730661291,1,0,1,0,1,92101,14000,1,0,0,0,0,1
878696,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0.374311169580188,0,0,1,1,1,32765,10000,1,0,0,0,0,1
605896,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0.379942883764559,1,0,1,0,0,10238,19000,0,1,0,0,0,1
863443,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0.447245293634665,1,0,1,0,1,10238,11000,1,0,2,0,0,1
5003,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0.257515610458338,1,0,1,0,1,10238,15000,1,0,0,0,0,1
118824,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0.591337062952679,0,0,1,0,1,32765,16000,1,0,0,0,0,1
810101,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0.398510310319308,0,0,1,0,0,10238,13000,1,0,0,0,0,1
279012,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0.376494344666288,0,0,1,0,1,32765,9000,1,0,0,0,0,1
529498,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0.519774476693717,1,0,1,0,0,10238,14000,1,0,0,0,0,1
936051,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0.25756075186092,0,0,1,0,0,21217,12000,1,0,0,0,0,1
804909,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0.472203219265639,1,0,1,0,0,10238,14000,1,0,0,0,0,1
860863,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0.419227175279955,0,0,1,0,1,10238,14000,1,0,0,0,0,1
898142,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,1,0,0,0,0.333449955845905,1,0,1,0,1,21217,15000,1,0,2,1,1,1
959559,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0.249351680610541,1,0,1,0,0,10238,16000,1,0,0,0,0,1
851978,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.487632645920779,0,0,1,0,1,32765,9000,1,0,0,0,0,1
536951,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0.400716281713018,0,0,1,0,0,32765,7000,1,0,0,0,0,1
172991,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0.497967954247757,1,0,1,0,1,92101,10000,1,0,0,0,0,1
237732,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0.707719406279247,1,0,1,0,0,10238,12000,1,0,1,0,0,1
378887,0,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0.545808238826182,0,0,1,0,1,10238,15000,1,0,0,0,0,1
259052,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0.390855200219266,0,0,1,0,1,10238,8000,1,0,0,0,0,1
533795,1,0,0,1,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0.398885168176514,0,1,0,1,1,32765,10000,1,0,0,0,0,1
748256,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0.403172332537742,0,0,1,0,0,10238,16000,0,1,0,0,0,1
982232,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,0,0.241228710278379,0,0,1,1,0,10238,13000,1,0,8,2,0,1
951457,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0.629288548211578,1,0,1,0,1,10238,13000,1,0,2,1,0,1
414136,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0.247934852155541,0,0,1,1,1,10238,13000,1,0,0,0,0,1
752000,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0.434762334357243,1,0,1,1,1,32765,9000,1,0,0,0,0,1
993899,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0.465362290243011,0,0,1,1,1,10238,12000,1,0,1,0,1,1
978850,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0.519295923129239,1,0,1,1,1,10238,9000,1,0,2,0,1,1
972195,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,1,0,1,0,0.680690412458742,0,0,1,1,0,32765,12000,1,0,0,0,0,1
634716,0,1,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,1,1,0.556250726343099,1,0,1,0,1,10238,14000,1,0,0,0,0,1
38580,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0.527076952111965,0,0,1,0,0,10238,16000,1,0,0,0,0,1
75945,0,1,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0.359648182700259,0,0,1,0,1,10238,13000,1,0,0,0,0,1
359584,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0.435930204431141,1,0,1,0,0,10238,13000,1,0,0,0,0,1
663458,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0.519774476693717,1,0,1,0,0,32765,12000,1,0,0,0,0,1
580931,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0.348103046943062,0,0,1,1,1,32765,12000,1,0,0,0,0,1
546944,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0.424745609203653,0,0,1,0,0,10238,15000,1,0,0,0,0,1
197281,1,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0.358661564632132,0,0,1,0,0,32765,12000,1,0,0,0,0,1
920514,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0.519774476693717,1,0,1,1,1,32765,9000,1,0,0,0,0,1
26625,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0.471791448157612,0,0,1,0,0,32765,12000,1,0,0,0,0,1
520811,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0.447245293634665,0,0,1,0,0,10238,15000,1,0,0,0,0,1
319749,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0.293333038821195,1,0,1,1,0,10238,15000,1,0,2,0,3,1
26625,1,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,1,0.730358787309325,0,0,1,1,1,10238,11000,1,0,0,0,0,1
274896,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.271005341614958,0,0,1,1,1,32765,10000,1,0,1,0,0,1
218283,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0.505646775891745,1,0,1,0,1,10238,12000,1,0,1,0,0,1
13158,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0.403345145744749,0,0,1,0,0,32765,14000,1,0,1,0,2,1
429212,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0.300323457501364,0,0,1,1,1,21217,12000,1,0,0,0,0,1
992656,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0.427603366079935,0,0,1,0,0,10238,14000,1,0,0,0,0,1
560473,1,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0.494156827860677,0,0,1,0,0,10238,12000,1,0,0,0,0,1
204909,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0.519774476693717,0,0,1,0,0,10238,12000,1,0,0,0,0,1
858278,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0.171742746295421,0,1,0,0,1,10238,12000,1,0,0,0,0,1
734171,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0.529580918090842,0,1,0,1,1,32765,12000,1,0,0,0,0,1
601142,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0.47030449734322,1,0,1,1,1,10238,9000,1,0,0,0,0,1
726016,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0.660939642052824,1,1,0,0,1,10238,13000,1,0,0,0,0,1
159174,1,0,0,1,0,1,1,0,1,0,0,0,1,0,0,1,0,1,1,0.63351024020978,1,0,1,0,0,10238,12000,1,0,0,0,0,1
325548,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0.445152427287936,1,1,0,0,1,32765,12000,0,1,0,0,0,1
832426,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0.111054472576366,0,0,1,0,1,32765,7000,1,0,0,0,1,1
906708,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0.446207189128434,1,0,1,0,0,10238,13000,0,1,4,2,0,1
395478,0,1,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,1,0.519295923129239,1,0,1,0,0,10238,10000,1,0,4,0,3,1
292254,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0.783870968534126,0,0,1,0,1,10238,13000,1,0,0,0,0,1
351356,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0.292116541946017,0,0,1,1,1,10238,12000,1,0,0,0,0,1
893783,0,0,1,0,0,1,1,0,1,0,0,0,0,1,1,0,0,1,0,0.584391929558872,1,1,0,1,1,10238,14000,1,0,0,0,0,1
174251,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0.306404740490661,0,0,1,0,0,10238,17000,1,0,0,0,0,1
907794,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0.641903090524229,1,0,1,0,0,10238,16000,1,0,0,0,0,1
45157,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0.612902902081437,1,0,1,1,1,10238,11000,1,0,0,0,0,1
893178,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0.483151699707765,0,0,1,1,1,32765,11000,1,0,2,1,0,1
591072,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0.573380866929712,1,0,1,1,1,92101,12000,1,0,3,0,2,1
908652,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0.354829669288318,0,0,1,0,1,32765,13000,1,0,1,1,0,1
693740,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0.437749281126807,0,0,1,0,0,32765,8000,1,0,0,0,0,1
126096,1,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0.519774476693717,0,0,1,0,1,10238,11000,1,0,0,0,0,1
393296,1,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,0,0.266383964847148,0,0,1,1,0,10238,12000,1,0,0,0,0,1
511444,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0.192305467907184,0,0,1,1,0,10238,13000,1,0,0,0,0,1
702846,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0.578479810226063,0,1,0,0,1,10238,12000,0,1,0,0,0,1
206134,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0.317924505820521,0,0,1,0,1,10238,14000,1,0,2,2,1,1
560739,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0.272605564788863,1,0,1,1,1,10238,13000,1,0,0,0,0,1
477129,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0.407983393147643,0,0,1,1,1,10238,15000,1,0,0,0,0,1
228185,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0.468099613936909,1,0,1,1,1,10238,11000,1,0,0,0,0,1
702846,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0.312850645300212,0,0,1,0,1,10238,13000,1,0,0,0,0,1
908684,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0.421789827487348,0,0,1,1,0,32765,12000,1,0,0,0,0,1
830971,0,1,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,1,0,0.625101181390691,1,0,1,1,1,32765,11000,1,0,0,1,0,1
354689,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0.179445850575284,0,0,1,0,0,10238,17000,1,0,0,0,0,1
302883,1,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0.65103139442203,1,0,1,0,0,10238,17000,1,0,0,0,0,1
360802,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0.327622928519857,1,0,1,0,0,10238,12000,0,1,0,0,0,1
13712,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0.343617115479577,0,0,1,0,0,10238,19000,1,0,0,0,0,1
957372,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0.321240877407994,1,0,1,0,1,10238,13000,1,0,0,0,0,1
593578,1,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,0.521549632519726,0,0,1,0,0,21217,13000,1,0,0,0,0,1
683489,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0.660226927688691,1,0,1,0,1,10238,17000,1,0,0,0,1,1
414015,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0.402425946437213,0,0,1,0,0,10238,16000,1,0,0,0,0,1
403810,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0.351097477658147,0,0,1,0,1,32765,11000,1,0,0,0,0,1
715175,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0.519774476693717,1,0,1,0,1,10238,14000,1,0,0,0,0,1
769768,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0.519774476693717,0,0,1,1,1,10238,10000,1,0,0,0,0,1
362280,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0.42077401076279,0,1,0,0,0,10238,11000,1,0,2,2,1,1
946635,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0.463449638080498,1,0,1,0,0,10238,16000,1,0,6,0,3,1
439004,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0.454083333414169,0,0,1,1,1,92101,15000,1,0,0,0,0,1
653704,0,1,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,1,1,0.669939282166911,1,0,1,1,0,10238,12000,1,0,0,1,1,1
143654,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0.427102268562306,0,1,0,0,0,10238,15000,1,0,0,0,0,1
174969,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0.829939971479595,1,0,1,0,0,10238,11000,1,0,0,0,0,1
301838,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0.719164269111719,0,0,1,0,0,10238,17000,1,0,0,0,0,1
524531,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0.719164269111719,1,0,1,0,0,10238,13000,1,0,4,1,0,1
243725,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0.553067252315203,1,0,1,0,0,32765,12000,1,0,0,0,0,1
778195,0,1,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0.383789257668492,1,0,1,0,1,32765,12000,1,0,4,0,3,1
237309,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0.373318787986473,1,0,1,0,0,10238,15000,1,0,1,0,1,1
769692,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.459394031728745,0,0,1,0,1,10238,12000,1,0,3,0,0,1
622295,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0.292890829451086,1,0,1,0,0,32765,7000,1,0,0,0,0,1
196588,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0.421366804641229,1,0,1,0,1,10238,17000,1,0,0,1,0,1
903217,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0.40087700248414,0,0,1,0,1,10238,11000,1,0,0,0,0,1
579130,1,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0.217993037997711,0,0,1,0,1,10238,13000,1,0,0,0,0,1
853899,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0.518428452416835,1,0,1,0,0,10238,16000,1,0,0,0,0,1
69212,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0.365998522383448,0,0,1,0,0,10238,14000,1,0,3,2,0,1
802297,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0.379431404662917,0,0,1,0,0,10238,13000,1,0,0,0,0,1
29534,0,1,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,1,0.62509942648565,1,1,0,1,0,32765,13000,1,0,1,0,0,1
586110,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0.519774476693717,0,0,1,0,0,10238,12000,1,0,0,0,0,1
250494,0,1,1,0,0,1,1,0,1,0,0,0,0,1,1,0,0,1,1,0.615044244255191,0,0,1,1,1,10238,10000,1,0,0,0,0,1
492664,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0.505023442781417,1,0,1,1,0,10238,12000,1,0,0,0,0,1
663470,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0.332885023738851,0,0,1,0,0,10238,15000,1,0,0,0,0,1
959087,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,1,0,0,1,0.60144361320139,0,0,1,0,1,32765,12000,1,0,0,0,0,1
774917,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0.795186388791979,1,0,1,0,0,10238,14000,1,0,0,0,0,1
471696,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0.341943045581012,1,0,1,0,0,10238,12000,1,0,0,0,0,1
944418,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0.272555964457452,0,0,1,1,1,10238,12000,1,0,0,0,0,1
153420,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0.33415360667609,0,0,1,0,1,32765,10000,1,0,0,0,0,1
883553,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,1,0.416711257091844,1,0,1,1,1,10238,12000,1,0,0,0,0,1
384750,1,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0.245066747267047,0,0,1,1,1,32765,12000,1,0,0,0,0,1
103124,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0.519774476693717,0,0,1,0,1,21217,12000,1,0,0,0,0,1
343044,1,0,0,1,0,1,1,0,1,0,0,0,1,0,0,1,0,1,1,0.673486869993178,1,0,1,0,1,32765,12000,1,0,0,0,0,1
150465,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0.468707107656513,0,0,1,0,1,32765,8000,1,0,0,0,0,1
828938,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0.543339836763169,1,0,1,0,0,10238,12000,1,0,0,0,0,1
334687,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0.602378278014431,1,0,1,0,0,32765,12000,1,0,0,0,0,1
38164,1,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0.33960565681252,0,0,1,0,0,32765,14000,1,0,0,0,0,1
438080,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0.558931226422251,0,0,1,0,1,10238,14000,1,0,0,0,0,1
735929,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0.404881605281408,0,0,1,0,0,10238,15000,1,0,8,1,1,1
5924,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0.496993078376575,1,0,1,0,0,10238,17000,1,0,3,0,0,1
956893,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0.519774476693717,0,0,1,0,0,92101,14000,0,1,0,0,0,1
129218,0,1,0,0,0,1,1,0,0,0,1,0,0,1,1,1,0,1,1,0.713475960043674,1,0,1,1,1,92101,13000,1,0,2,1,3,1
919934,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0.389705866416553,0,0,1,0,1,10238,15000,1,0,0,0,0,1
203295,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0.293568095527156,0,0,1,0,0,10238,12000,1,0,0,0,0,1
297773,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0.522499636798299,1,0,1,0,0,10238,11000,1,0,2,0,0,1
402141,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0.519774476693717,1,1,0,0,1,32765,11000,1,0,0,1,0,1
417941,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0.486545053182904,0,0,1,0,0,10238,13000,1,0,0,0,0,1
61277,1,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0.432517157890845,1,0,1,0,1,32765,10000,1,0,0,0,0,1
664407,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0.285810542434044,1,0,1,1,0,10238,17000,1,0,0,0,1,1
235565,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0.34562203148683,0,0,1,0,0,10238,13000,1,0,0,0,0,1
158967,0,1,0,1,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0.64028034544009,1,0,1,0,1,21217,13000,1,0,0,0,0,1
671872,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0.519774476693717,1,0,1,0,0,10238,14000,1,0,0,0,0,1
124204,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0.297362456302611,0,0,1,0,1,10238,12000,1,0,0,0,0,1
10693,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0.569761628360544,1,0,1,0,0,32765,13000,1,0,1,0,0,1
681592,0,0,0,1,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0.714692748839172,1,0,1,0,1,32765,9000,1,0,0,0,0,1
232470,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0.668755620234722,0,0,1,1,0,10238,19000,1,0,0,0,0,1
822186,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0.4412797434512,0,0,1,0,1,10238,6000,1,0,0,0,0,1
271560,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0.475167143828317,1,0,1,0,1,32765,14000,1,0,1,1,0,1
187856,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0.213842180402433,1,1,0,0,1,32765,18000,1,0,2,0,0,1
124204,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0.575375633706218,0,0,1,0,0,10238,16000,1,0,0,0,0,1
753743,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0.350816998264394,0,0,1,0,1,10238,10000,1,0,0,0,0,1
